3.209201965e+02,-8.756276220e-04
3.210282593e+02,2.074271615e-04
3.211363220e+02,-4.386055225e-04
3.212443848e+02,-1.160642016e-03
3.213524780e+02,-1.535910997e-04
3.214605713e+02,-5.716122687e-04
3.215686340e+02,6.634502206e-04
3.216767578e+02,2.834309998e-04
3.217848511e+02,5.304435035e-04
3.218929749e+02,-4.196045629e-04
3.220010681e+02,1.157475170e-03
3.221091919e+02,4.354387056e-04
3.222173462e+02,-1.155891805e-04
3.223254700e+02,7.442042988e-05
3.224336243e+02,3.641850708e-05
3.225417786e+02,8.344588568e-04
3.226499329e+02,6.254483014e-04
3.227580872e+02,-4.386055225e-04
3.228662415e+02,-3.055988054e-04
3.229744263e+02,2.264281211e-04
3.230826111e+02,7.964569377e-04
3.231907959e+02,-1.179642975e-03
3.232990112e+02,4.924415844e-04
3.234071960e+02,-5.146093899e-04
3.235154114e+02,8.724607760e-04
3.236236267e+02,-2.661718056e-03
3.237318420e+02,3.404338786e-04
3.238400879e+02,9.342138947e-05
3.239483032e+02,-2.295949525e-04
3.240565491e+02,-3.245997650e-04
3.241647949e+02,-1.535910997e-04
3.242730713e+02,3.594348382e-04
3.243813171e+02,1.062470372e-03
3.244895935e+02,-6.096141879e-04
3.245978699e+02,6.444492610e-04
3.247061462e+02,-3.816026438e-04
3.248144226e+02,1.884262019e-04
3.249227295e+02,1.504242828e-04
3.250310059e+02,3.024319594e-04
3.251393127e+02,-3.958533489e-05
3.252476501e+02,-1.046636258e-03
3.253559570e+02,1.504242828e-04
3.254642944e+02,5.874463823e-04
3.255726318e+02,-1.445656409e-03
3.256809692e+02,-4.956084304e-04
3.257893066e+02,-7.426209049e-04
3.258976440e+02,-5.336103495e-04
3.260060120e+02,2.264281211e-04
3.261143799e+02,-2.485958976e-04
3.262227478e+02,-2.058437531e-05
3.263311157e+02,-4.386055225e-04
3.264395142e+02,-3.245997650e-04
3.265479126e+02,1.271480927e-03
3.266562805e+02,-4.386055225e-04
3.267647095e+02,-1.155891805e-04
3.268731079e+02,1.741754750e-05
3.269815369e+02,2.074271615e-04
3.270899353e+02,-1.274647773e-03
3.271983643e+02,-2.675968572e-04
3.273068237e+02,-5.336103495e-04
3.274152527e+02,5.541947030e-05
3.275237122e+02,2.050520387e-03
3.276321716e+02,1.537494478e-03
3.277406311e+02,-9.326305008e-04
3.278490906e+02,1.741754750e-05
3.279575500e+02,-1.915930188e-04
3.280660400e+02,6.634502206e-04
3.281745300e+02,1.504242828e-04
3.282830200e+02,-4.576064821e-04
3.283915100e+02,-9.326305008e-04
3.285000305e+02,1.024468453e-03
3.286085510e+02,7.014521398e-04
3.287170715e+02,9.342138947e-05
3.288255920e+02,1.423488720e-03
3.289341125e+02,2.264281211e-04
3.290426636e+02,-1.046636258e-03
3.291512146e+02,-6.856180262e-04
3.292597656e+02,-4.386055225e-04
3.293683167e+02,-4.576064821e-04
3.294768677e+02,-4.576064821e-04
3.295854492e+02,-4.956084304e-04
3.296940308e+02,-3.436007246e-04
3.298026123e+02,-1.920680515e-03
3.299111938e+02,1.504242828e-04
3.300197754e+02,5.874463823e-04
3.301283875e+02,-8.376257028e-04
3.302369995e+02,9.342138947e-05
3.303456116e+02,-7.426209049e-04
3.304542236e+02,-1.350651612e-03
3.305628662e+02,-7.426209049e-04
3.306715088e+02,8.344588568e-04
3.307801514e+02,-2.865978167e-04
3.308887939e+02,-1.578663243e-03
3.309974365e+02,-4.006036033e-04
3.311061096e+02,6.824511802e-04
3.312147827e+02,-1.939681475e-03
3.313234558e+02,7.394540589e-04
3.314321289e+02,1.504242828e-04
3.315408020e+02,3.024319594e-04
3.316495056e+02,4.164377460e-04
3.317582092e+02,2.644300403e-04
3.318669128e+02,1.100472291e-03
3.319756165e+02,-3.816026438e-04
3.320843201e+02,1.176476129e-03
3.321930542e+02,-3.958533489e-05
3.323017883e+02,8.344588568e-04
3.324105225e+02,1.822508872e-03
3.325192566e+02,-3.055988054e-04
3.326280212e+02,1.119473251e-03
3.327367554e+02,-3.245997650e-04
3.328455200e+02,-6.476161070e-04
3.329542847e+02,1.005467493e-03
3.330630798e+02,1.157475170e-03
3.331718445e+02,1.119473251e-03
3.332806396e+02,8.914617356e-04
3.333894348e+02,-1.008634339e-03
3.334982300e+02,2.050520387e-03
3.336070251e+02,4.924415844e-04
3.337158508e+02,3.641850708e-05
3.338246765e+02,5.684454227e-04
3.339335022e+02,1.124223563e-04
3.340423279e+02,-8.756276220e-04
3.341511536e+02,-5.716122687e-04
3.342600098e+02,7.964569377e-04
3.343688660e+02,-2.675968572e-04
3.344777222e+02,2.074271615e-04
3.345865784e+02,6.444492610e-04
3.346954346e+02,1.632499276e-03
3.348043213e+02,5.375688430e-03
3.349132080e+02,2.126524225e-03
3.350220947e+02,2.829559846e-03
3.351309814e+02,9.294636548e-04
3.352398987e+02,2.454290807e-04
3.353487854e+02,1.124223563e-04
3.354577026e+02,3.784357978e-04
3.355666199e+02,7.014521398e-04
3.356755676e+02,-1.426655450e-03
3.357844849e+02,3.594348382e-04
3.358934326e+02,-3.816026438e-04
3.360023804e+02,-7.806228241e-04
3.361113281e+02,5.874463823e-04
3.362202759e+02,-3.958533489e-05
3.363292542e+02,-3.436007246e-04
3.364382019e+02,7.774559781e-04
3.365471802e+02,1.504242828e-04
3.366561584e+02,5.304435035e-04
3.367651672e+02,5.304435035e-04
3.368741455e+02,-3.055988054e-04
3.369831543e+02,-1.483658329e-03
3.370921631e+02,3.404338786e-04
3.372011719e+02,5.684454227e-04
3.373102112e+02,1.195477089e-03
3.374192200e+02,3.404338786e-04
3.375282593e+02,-3.958533489e-05
3.376372986e+02,1.005467493e-03
3.377463379e+02,1.504242828e-04
3.378554077e+02,-1.806674758e-03
3.379644470e+02,7.774559781e-04
3.380735168e+02,-1.345901401e-04
3.381825867e+02,6.254483014e-04
3.382916565e+02,5.874463823e-04
3.384007568e+02,-9.896333795e-04
3.385098267e+02,-6.476161070e-04
3.386189270e+02,7.964569377e-04
3.387280273e+02,-4.006036033e-04
3.388371277e+02,2.145525301e-03
3.389462585e+02,-2.105939930e-04
3.390553894e+02,4.164377460e-04
3.391644897e+02,1.537494478e-03
3.392736206e+02,-1.915930188e-04
